image_id,file_name,instances,density_group,density_source,domain,domain_source,growth_stage,stage_source,mean_instance_occlusion,occlusion_group
770,938aab2c101acff6bb963513b20fd872582cbfaba55a86291df3bc64f9e15f5b.png,18,10-20,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.025842131724484668,Low (<10%)
771,93b7ab177a788822e3d750d799ef6a1f3f41e8cfa0580513ac6ec21ff4c426f6.png,32,30-40,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.02167419341372659,Low (<10%)
772,93c029fe9f037deb156389ef511a62adddb53c2e6534e855b596ff73e64a5581.png,0,0-10,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0,Low (<10%)
773,93d3aae87ec06bb8d6d22cef3fead230f0bfe13d8c5a9dbcb75bcc817a1ef94c.png,71,70-80,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.04740722012269252,Low (<10%)
774,93f18fd8cb2b5aad6319f4ccbf7af48d1df32b3be6ecf53ebcf5d9b6c7255ec3.png,2,0-10,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
775,941bbf5732cb830f8d7c74b4b318f63d3a664d47e9c447619af43438bf31c430.png,34,30-40,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0,Low (<10%)
776,947f78a68b6469840d27d81a76a62d82ac3f9b76abe47e41dba6d5436c2b2a7b.png,29,20-30,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.05673713414098597,Low (<10%)
777,94bb74e1a908938e443f9f6836f01e3aec9296247a324fbe3e5823be83f309b4.png,70,70-80,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.051581111992040816,Low (<10%)
778,94d1c33a5fc954a65519ae94242221f3ac04d6d623b13f72f9e95a947f6f5dce.png,70,70-80,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.3958479743261351,High (>30%)
779,9559e085297f18baf1c28f9cb308c82fb774e3523647cd7dd2abad4cd7d527f0.png,51,50-60,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0717168879502913,Low (<10%)
780,955c84eba5eceeb476e13321a261e7c80207a7b6a85ce7c6e82f13b1d99099b2.png,2,0-10,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
781,956a2539fbde803f2bc6dd0d1f2fc2e381657448f0504c594b8d3dcda5e7542c.png,54,50-60,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.017256075431987802,Low (<10%)
782,959e1d5d4d9e087ae911dfb91b68d1c182446f06eeaf2d16868ca5b05921ea09.png,33,30-40,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.03834383032737123,Low (<10%)
783,95e5ad4cefbaa236cf8fdb6be8bb5c526e40a376378a1656662a25fbcb402262.png,96,80-100,authoritative_subset_annotations,UQ_9,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.2739470631322082,Medium (10-30%)
784,962b48919e0f504dfacf6457b8863890624262eb6c7cd5da2cdec17b88900178.png,55,50-60,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.08969617804068224,Low (<10%)
785,9635e0dc21dbf35c29897738582836154d5ca067efa05a442f15a39f2219d628.png,106,>100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.14914216317331758,Medium (10-30%)
786,9660025b57a3859e39cca88f4927bb62eb4a371c6c8e651896390ec309879856.png,73,70-80,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.12228556119603717,Medium (10-30%)
787,96b9230a6f570769328a2133e86283c6117bccaa20a9844783105b4693adfcb3.png,37,30-40,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.022960323281205026,Low (<10%)
788,96c8dcee268eb96b6f02d0e290fd95479770ea6be0dae0b1c6a593936f0ae579.png,23,20-30,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
789,96def36b86beba38e7cdaf0d44d9dc632d7bcb73a3ab3388b473ae4bbfeb048e.png,43,40-50,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.06813079374354569,Low (<10%)
790,973af41ae92aa1a7c0485b2d1e35199d0d8a99cf87438214fe198c4c0d18f92d.png,10,10-20,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.017574076790494702,Low (<10%)
791,975607c43fc3867771902ecb95b96562fac54ff064648d3257cde17833520e23.png,59,50-60,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.08237930318405537,Low (<10%)
792,975add81ec3a29fee4717c04e73d69c8942c966779d991ec3cf19bdd442061dc.png,52,50-60,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.08952677097310469,Low (<10%)
793,97828338fa71ddfec65118f2b056942315e2de3a7328e109683d4e9e016a77ea.png,55,50-60,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.016357576293184503,Low (<10%)
794,97e57ca9e6cf120c90f04b6dfe5436399edfcf270f0b0c87a30f08d0f68beed9.png,46,40-50,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.01943832225152031,Low (<10%)
795,981b3419872230212bcf31afb78beee2c91224c672fa0493ebcc8410ff6429f7.png,104,>100,authoritative_subset_annotations,UQ_9,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.20868381483129667,Medium (10-30%)
796,982dfbbc5b5eca9017fe407b9befdd3e709600ce9ae44695a85bfa343396242a.png,28,20-30,authoritative_subset_annotations,ARC_1,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.19898163073144529,Medium (10-30%)
797,984cfadb044f896a2028fb291271e535f23fe10db8a3471b5d1863bc9356b74c.png,23,20-30,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.19624117101092448,Medium (10-30%)
798,985659d053d912bfc10b0248022aabae4571da4bd24da65b842dc3cb49a7c5f8.png,8,0-10,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.0,Low (<10%)
799,9885e513c185801cde988758d23fc799d1a2819e276aaea57e8a969f2e756975.png,14,10-20,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.11997326658634351,Medium (10-30%)
800,98a692c8e86268e7abc0e60b862f3a02212c7824ff41f502ac71097e69e0753d.png,70,70-80,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.2538562976038187,Medium (10-30%)
801,99171365a43884b9a4ab51de47187f3825decbbf2a5d8076fcac6d77dbb686b7.png,90,80-100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.11498438481880685,Medium (10-30%)
802,994e7bbea06ce29e9e9fa7c63328c19b111d809efbf18d40aa9f3b005eaf3436.png,32,30-40,authoritative_subset_annotations,ARC_1,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.04101974722435201,Low (<10%)
803,99927050a2dd45722b320880974509d75d02d9c74c4c1970a1068131a954d8a2.png,52,50-60,authoritative_subset_annotations,ARC_1,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.08462910938075512,Low (<10%)
804,99ccb1eb8f6b99599f4daa2a4bdd882f4d586eafa72878dde2bde9930925413a.png,62,60-70,authoritative_subset_annotations,KSU_4,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.1856017806802936,Medium (10-30%)
805,99eacd59d2d25ed8578c80f9660c8e34fe35d6d713dec371efe100a6f6e59b6b.png,12,10-20,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
806,9a2a803c992254c8f13e7504c04a7f57787a727acb3615130b42bcd37091e916.png,55,50-60,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.24041505249938286,Medium (10-30%)
807,9a5173e66cb780ae03d0baca9332d547b8dcc932c602f2cc474755fd29a639f4.png,115,>100,authoritative_subset_annotations,UQ_8,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.11338870059410082,Medium (10-30%)
808,9a5e5e3465b45fbe06b3d415345217e69d63e36e31613b2a26cfd3884bc35a14.png,42,40-50,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.041233638428938894,Low (<10%)
809,9a65adae31802d7d91cc498b5fd2659080a7da9110aefe13bf822818473f8c03.png,64,60-70,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.17628626429131433,Medium (10-30%)
810,9a89c5fc7dd18e9da767cc0e410b6ae10c989861c0058078ef59de0f1413e62b.png,50,50-60,authoritative_subset_annotations,ARC_1,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.08327009663042327,Low (<10%)
811,9ab68561c7791b90267f70d13db4e750c84a4cf7fd6f2f74d3bcd2ae975b1bba.png,48,40-50,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.1639522133673543,Medium (10-30%)
812,9b0f7ee37c94b5bbe8b3098cbafaee175cd8912d2ff63d31f72b647a1bdaf2c2.png,50,50-60,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.03332132575939872,Low (<10%)
813,9b25c17838aeec4292bfa68ffa7d6c1f76cc3936a08909dbb73f559c681c6e0d.png,41,40-50,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.08383354222778519,Low (<10%)
814,9b2b9f82d30ff01c8b8d951b53b294fb0ce84e2f352000545057077c92c20da7.png,45,40-50,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.05849708853016478,Low (<10%)
815,9b7601df6bb42fc8222f54a8ab24ccda931f5c5fe4763197f1ed7e6348d62189.png,57,50-60,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.05623564264671415,Low (<10%)
816,9bde2bc3a2041961afbea874465e71bab765454df77740a75eb759456d7d6df3.png,0,0-10,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0,Low (<10%)
817,9bded9d1e1d182df0e45503f1b5a1c64c96f46962ada1f9f6ba0a20c17d347f4.png,23,20-30,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0941211352883698,Low (<10%)
818,9bdf30febc4f35d68fafeeea388373bf79bff64508e231723221da2b06c33c9a.png,30,30-40,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.038836491629699585,Low (<10%)
819,9c7f47ae6871bbf182f57da08fb6370ac088db944dd1dfd5eb9acaf89879aa17.png,94,80-100,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.12449211259606695,Medium (10-30%)
820,9cac717349cd69d7438256cea7006ba3292d2640632bf8e843b949986bb296ce.png,67,60-70,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.11166601422086847,Medium (10-30%)
821,9d3aa700667eaf84d4502baa8c03fd1a7165e94c068df112622f28ff083fea08.png,57,50-60,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.03929794351434786,Low (<10%)
822,9d71f09ddb49082fb1341cda98a1e3ff83fa285b4fb165dbb2a10b1f9aa8614a.png,43,40-50,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.018160054430604467,Low (<10%)
823,9ddc7002ea0ba42f270f1495eb49ffaed74f579899a965fcd72f690c0fa500e1.png,44,40-50,authoritative_subset_annotations,UQ_9,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.09868357265030094,Low (<10%)
824,9df4686a0b1d612d042f3b3068077ec2d67beaedf16231355e2f2fa4450704b2.png,59,50-60,authoritative_subset_annotations,UQ_9,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.42237310444773163,High (>30%)
825,9dfa3a87e9dfcd74e18c5a732926c4638b89d551c355d68981ac81a027f49c2c.png,3,0-10,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.0,Low (<10%)
826,9e5ee701b1f383cc5234c2505a66880b00ca3bbabd1e98d9284fc714f887152d.png,25,20-30,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.039101301536804176,Low (<10%)
827,9e9486f2c32b2dc63dc525a8d24ee8371a7ac32b0a988b1ac647e6ec01be2c89.png,2,0-10,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0,Low (<10%)
828,9ebdebdc059dac4df1f979b5756a54f475855a0efd3658c50f9a29e7dcee6b9d.png,61,60-70,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0700787261610456,Low (<10%)
829,9f6b3dccbecfc358a9855d9941bbf46eaaddcbbd799586056ad81de1c22e5f6d.png,40,40-50,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.215959638994436,Medium (10-30%)
830,9fa269c9d6284702728d35eeff3b092776e02aa69cb425953add11bc617b8f4e.png,33,30-40,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.125662066753986,Medium (10-30%)
831,9ff94154faa0cdfee63f88f0d87aefbef02443a9c9286af3ae1eb52086169e6b.png,0,0-10,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
832,a04185c38623d984ff46909b496f5a599c3b8b0333df3542d772e065d018dabf.png,58,50-60,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0794243136669845,Low (<10%)
833,a04499298a190450b4385eaafb137d39d8d8ebfbe23b997ff56da08f670fb00e.png,87,80-100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.08087873599604384,Low (<10%)
834,a064c81b6084cfd39b53f71663c18e8163016388ae8b7ab2193c3d5febe3561c.png,6,0-10,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0225386943237525,Low (<10%)
835,a08b73664838ffb5a02e4c9edc97923d7953d6551a3c4790ff2ae26be81ad292.png,54,50-60,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.04386878966022363,Low (<10%)
836,a0c4dca49ec75a1189b4f9d191047bd4b924dc63b961f7baa564e3f1a69f0923.png,52,50-60,authoritative_subset_annotations,ARC_1,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.26187282818256025,Medium (10-30%)
837,a11ba7a1a5b18efa742b12bcb6ce35584751507ec7fdba4a79d3a7d490a3ea3e.png,84,80-100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.05050910597515438,Low (<10%)
838,a13aaaec78f992bebc751cc36c6be5e4a018e7264e9f70309dd3bd91e9d3112a.png,80,80-100,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.15152798924007474,Medium (10-30%)
839,a1a380e440ff79ab96714fd85b164e09cf43fceb6a48267105356d35b3f38a52.png,72,70-80,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.08660689373003726,Low (<10%)
840,a1c758770db7377f3259cb0a3fa5827edabac90736fda353340210c94153fb71.png,27,20-30,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.08159737068414549,Low (<10%)
841,a1e9ee83d275eaedf5ec1c5821740622ecb0c53359f534dfb79b505c7d42a41e.png,54,50-60,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.041512500387900206,Low (<10%)
842,a1f0df2a270a19884c91ad75ecb690cbf7d0d05004822092b54624745549cd7d.png,56,50-60,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.1398664475694866,Medium (10-30%)
843,a205e23ea1ae4d65b56a781828ae52b04bdce41ee6071b2d5b12229b62ad7b4d.png,9,0-10,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.04446799740917388,Low (<10%)
844,a220e591681c7236f18757cfbf85818261c1d2085fbf6931c5e5c7d0f345f34a.png,57,50-60,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.17603994975946585,Medium (10-30%)
845,a2483c4c6e3e8040ab159503cf1061fa098837367aca99f439a499db2439b67e.png,52,50-60,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.18440875317523808,Medium (10-30%)
846,a26431764aa26663126b5b70e862d3adcfc15b364df9c2acf6fb780c49dadc8c.png,6,0-10,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
847,a2ab9be107e37e82e06a22ab9fc8945230d7327b5006b720e4007718eb3acc21.png,39,30-40,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.041653883278614565,Low (<10%)
